TIMESTAMP,UserID,Location_Type,Location_Inside_or_Outside,Number_of_People_Present,Time_Spent_on_Location,Wearing_Masks,Staff_Properly_Wearing_PPE,People_Properly_Wearing_PPE,Social_Distancing,Additional_Measures_in_Place,Number_of_People_in_the_Party,All_Members_of_Household,All_Members_of_Support_Bubble,Quality_of_the_Airflow,Temperature_in_Venue,Humidity_in_Venue,Clean_after_Every_Usage,Any_Contact_Between_Members,Physical_Activity,Exposure_Led_to_Contamination,Risk_of_Contamination
01/01/20 05:23,f7e8b815-7e3a-4dbc-826e-2b393c58eb99,3,0,0,3,0,0,0,1,1,3,1,0,2,1,0,0,2,2,2,1
01/01/20 05:27,03cdc38e-8742-434f-8277-67ef789cd5fa,17,0,0,5,1,0,0,0,0,2,1,0,1,1,2,2,2,2,2,0
01/01/20 05:28,4b098666-ea12-46af-83ec-ee8a5f541096,14,0,1,6,1,0,1,0,0,2,1,0,0,2,2,2,2,2,2,1
01/01/20 05:32,684f43f2-c653-4008-8110-666c9b02a95e,9,0,3,3,0,0,0,0,0,2,0,0,2,1,0,1,2,2,2,1
01/01/20 05:34,ba1055ff-41d1-4d8a-9037-45ca9ebcb948,15,0,3,2,0,0,0,0,0,2,1,0,1,2,0,3,2,2,2,0
01/01/20 05:35,13d108f3-111c-433a-ad93-18efda476b47,0,0,2,5,0,0,0,0,0,1,1,0,2,1,0,1,2,2,2,1
01/01/20 05:35,cd7dece7-4013-4a8e-91f3-0408e9e19627,8,0,2,3,0,1,1,0,1,3,0,1,2,2,0,3,2,2,2,0
01/01/20 05:38,7400cd08-8e93-4285-8fc0-01e8c1269c02,18,0,2,2,0,0,0,0,0,3,1,0,3,0,0,3,2,2,2,0
01/01/20 05:41,215dcf61-cfae-4298-b594-f9a37e8daf07,0,0,2,2,0,0,0,0,1,1,1,0,1,1,1,2,2,2,2,1
01/01/20 05:42,fee3ee15-fb2e-4bcc-bd20-fd5a1db6412d,18,1,1,5,0,0,0,0,0,2,1,0,1,0,1,3,0,0,2,1
01/01/20 05:46,9a8473ac-8005-4cda-83f5-7dc4cfab259b,12,0,3,3,0,1,1,1,1,1,1,0,3,1,0,3,2,2,2,1
01/01/20 05:47,0afe56f6-8ad5-45fa-9421-cafb6c53623a,5,0,3,2,0,0,0,0,1,1,0,0,3,2,0,3,2,2,2,0
01/01/20 05:49,a3f67f73-3b91-413d-bbc9-f6193e260eef,15,0,2,3,0,0,0,1,0,2,1,0,1,1,0,3,2,2,2,0
01/01/20 05:49,6d8b82ae-b396-45e3-bd2f-05a890315adb,10,0,3,1,0,0,0,0,0,2,1,0,1,1,0,3,2,2,2,0
01/01/20 05:51,35e9c5ad-8c59-4988-ac3b-5fe8676b0a91,7,0,1,5,0,1,1,0,0,3,1,0,0,1,1,0,2,2,2,0
01/01/20 05:51,7954346d-d4b0-45e6-a8b6-dfaaeaba6201,8,0,2,3,0,0,0,0,0,3,0,0,3,2,0,3,2,2,2,1
01/01/20 05:55,ffcb1e74-34d8-4480-a6dd-e1720664b0ed,13,0,2,2,0,0,0,0,1,2,1,0,1,1,1,3,2,2,0,0
01/01/20 05:57,c29557f3-cb34-4e94-912e-d09dd9233af9,16,0,2,2,0,0,1,0,1,0,1,0,1,0,0,1,2,2,2,0
01/01/20 05:59,5e20d2f9-5a4a-48c2-8386-ca5ac4ad77c3,2,0,2,0,0,0,0,0,0,1,1,0,0,1,0,3,2,2,2,0
01/01/20 06:02,1af013cb-ced6-4bea-b40f-28e88b39e42a,13,0,3,2,0,0,0,0,1,2,1,0,2,2,1,3,2,2,2,1
01/01/20 06:02,f8e584b5-9d6c-49d3-9b88-7a9d0ee89e89,6,0,3,3,0,0,0,0,0,1,1,0,1,2,0,3,2,2,2,0
01/01/20 06:02,da22c49a-6cac-4ea5-9c49-432cd84b2a9f,14,0,2,7,1,0,1,0,0,1,1,0,1,1,1,2,2,2,2,1
01/01/20 06:04,6e852041-20f6-4a8c-ab35-39396e1e03c0,2,0,3,3,0,0,0,0,0,1,1,0,2,1,0,3,2,2,2,1
01/01/20 06:05,750ffbc3-becc-4c47-8730-374d4c6329d4,3,0,1,1,0,0,1,1,0,2,0,0,2,1,0,2,2,2,2,0
01/01/20 06:09,ec690110-341f-420b-b945-2c1340312026,2,0,1,2,0,0,1,0,0,1,1,1,1,2,1,3,2,2,2,0
01/01/20 06:10,644bb3f9-930a-48b1-b1fe-447153ed1214,4,0,3,2,0,0,0,0,0,2,1,1,1,2,1,2,2,2,0,0
01/01/20 06:12,34ef5653-2d6c-4b86-a03e-dda1fe4625fa,9,0,2,7,0,1,0,1,0,3,1,0,2,1,0,2,2,2,0,0
01/01/20 06:12,ae071954-17d5-4c08-b588-aa234f03e708,14,0,2,3,1,0,1,1,0,2,0,0,2,1,1,0,2,2,2,1
01/01/20 06:16,770bae80-a48f-45ca-992c-afa30479886c,17,0,2,5,0,0,0,0,0,1,1,0,2,2,1,2,2,2,2,0
01/01/20 06:17,e317a70b-82a4-4a26-a00d-4090d0b6b4ec,3,0,3,3,0,0,0,0,0,2,1,0,3,1,1,2,2,2,2,1
01/01/20 06:20,fb889746-6ff2-4bb0-b0b0-944ea5a29043,0,0,1,2,0,0,1,0,0,2,1,0,0,1,0,2,2,2,2,0
01/01/20 06:24,b35de8ef-2244-49a6-9d5e-9f51748c3f84,8,0,3,6,0,0,0,0,0,1,0,0,0,1,0,3,2,2,2,0
01/01/20 06:28,40d30bb5-109f-4518-93ae-414a782548fe,9,0,2,6,0,0,0,0,0,1,0,0,3,2,0,2,2,2,0,1
01/01/20 06:28,240d8edc-33fd-41a5-b9d5-654a638bae76,1,0,3,1,0,0,0,0,0,2,1,0,0,1,1,3,2,2,2,1
01/01/20 06:28,c033c741-b9be-4d1c-80bd-1decbd0e9436,12,0,1,6,0,0,0,0,1,3,1,0,2,1,0,3,2,2,0,1
01/01/20 06:30,8d373d4d-fe3d-4583-93a6-3fd35501e1a0,4,0,3,6,0,0,0,1,0,2,0,0,3,1,0,2,2,2,2,0
01/01/20 06:31,aef2aa83-372e-499a-b370-6fa0a1594dd5,15,0,3,2,0,0,0,0,0,0,1,0,1,1,0,3,2,2,2,0
01/01/20 06:31,aaa225b5-cd34-4688-b931-41e24d7e5eff,15,0,3,2,0,0,0,1,0,2,1,0,2,1,0,3,2,2,2,0
01/01/20 06:31,426e16d5-a3a7-4012-a091-01137779b0e2,10,0,2,5,0,1,0,0,0,1,0,0,2,1,0,3,2,2,2,1
01/01/20 06:33,baef9a5f-7e59-4340-bfb3-75ea62ba2fad,8,0,3,1,0,0,1,0,0,1,1,0,2,2,0,3,2,2,2,0
01/01/20 06:37,ea514951-3c4c-486a-b547-b656aaa62c67,5,0,3,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,2,1
01/01/20 06:39,b8c69ed9-f68c-4512-bf03-c04598de5716,16,0,3,4,0,0,0,1,0,1,1,0,2,1,1,2,2,2,2,0
01/01/20 06:39,bb6c16c9-ab2e-40e6-9e26-917c325b8a41,0,0,2,6,0,0,0,1,0,1,1,0,3,1,0,2,2,2,2,1
01/01/20 06:41,6b4d0595-d5cb-414d-96ae-a74ece6eb867,9,0,1,2,0,0,0,0,1,1,1,0,0,2,0,1,2,2,2,1
01/01/20 06:44,2692c4a8-e098-4a3f-93bf-35c856cfe1e1,12,0,3,1,0,1,0,0,0,2,0,0,1,1,0,3,2,2,2,0
01/01/20 06:46,5aeebce0-4e03-4e2b-8793-277fd14aa920,8,0,3,5,0,0,1,1,0,2,1,0,2,2,1,3,2,2,2,1
01/01/20 06:48,75246be4-0aed-41f0-8155-65366d0c83d3,16,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0
01/01/20 06:51,bb85bbfc-e5c5-4c1b-af55-c708339221f3,16,1,1,6,0,0,0,0,1,1,0,0,0,2,0,1,0,0,2,0
01/01/20 06:54,afc37819-0597-4cef-a72f-1708d2f89771,2,0,3,2,0,0,0,0,0,1,1,0,0,1,0,3,2,2,2,0
01/01/20 06:57,24001d0e-0c39-4ed1-8fd4-676c170b3248,15,0,2,1,0,0,0,0,0,2,1,0,1,1,1,3,2,2,0,0
01/01/20 06:59,5cfc4b71-4a5a-4d14-9d3a-22b6b2dbd892,4,0,2,8,0,0,0,1,0,3,1,0,3,1,0,1,2,2,0,1
01/01/20 06:59,5766244b-23d6-44dc-a394-3e78612b4190,17,0,3,3,0,0,0,0,0,1,1,0,3,1,0,2,2,2,2,0
01/01/20 07:01,158e1824-2483-4c27-b57c-d52f26f5a68b,16,0,3,2,0,0,0,0,0,0,1,0,1,2,0,2,2,2,2,1
01/01/20 07:05,47ffa61b-20f0-4e70-aa2e-db4c92b96254,8,0,3,2,0,0,1,0,0,3,1,0,2,1,0,3,2,2,2,0
01/01/20 07:05,f653f444-9671-4888-82f4-a516b07bea22,5,0,3,6,0,0,0,1,0,2,1,0,2,1,0,3,2,2,0,1
01/01/20 07:09,65ac4645-cc4a-402d-a64f-78e80eb3641a,9,0,3,4,0,0,0,0,1,0,1,0,1,2,1,2,2,2,2,0
01/01/20 07:12,605083b0-6620-4d9f-b3fe-a7bf5afaac3a,3,0,1,7,0,0,1,1,0,1,0,0,3,2,1,2,2,2,0,1
01/01/20 07:16,acc917d8-2c31-4f15-8bc4-cdc1d592ff60,6,0,3,7,1,0,1,0,0,1,1,0,0,1,1,3,2,2,2,0
01/01/20 07:18,801aa578-c548-4a43-bee8-7fd4fb2fac49,6,1,3,3,0,0,0,0,0,2,1,0,2,1,1,3,0,0,2,0
01/01/20 07:20,c36f4683-bd9e-40ad-834a-cac6fa9d8ac9,18,0,3,6,0,0,0,0,0,0,1,0,2,0,0,3,2,2,2,1
01/01/20 07:24,c223855f-2f73-41be-b3a3-8ba5b85f3ed9,15,0,0,6,0,0,0,0,0,1,1,0,3,1,0,3,2,2,2,0
01/01/20 07:26,a3055e2b-9817-4265-bed6-bb7a7f4aa487,14,0,3,4,1,0,1,0,1,2,1,0,2,1,1,2,2,2,2,1
01/01/20 07:27,1804987c-8600-47e3-bdc7-021e5924ff1e,6,0,2,1,0,0,0,0,0,1,0,0,2,0,0,3,2,2,2,0
01/01/20 07:27,e2a2d603-22eb-4fec-8a9c-4574e3f62bde,17,0,2,5,0,0,0,0,0,1,1,0,1,1,0,1,2,2,1,1
01/01/20 07:31,c36f4683-bd9e-40ad-834a-cac6fa9d8ac9,1,0,3,3,0,0,1,1,0,1,0,0,1,1,1,3,2,2,2,0
01/01/20 07:35,4800b731-9140-45dd-ac2f-f9706c5e251c,1,0,3,2,0,0,0,0,0,1,0,0,0,1,1,3,2,2,2,0
01/01/20 07:35,96c09e00-95b8-4d5a-a9c0-8ee26afc0df7,15,0,3,1,0,0,1,1,0,1,1,0,1,1,1,3,2,2,0,0
01/01/20 07:37,2b0e9fa4-d4a9-4c93-ad47-884701eec072,15,0,3,2,0,0,0,0,0,3,1,0,3,1,1,3,2,2,2,0
01/01/20 07:39,c2cf7660-c148-4015-8f10-a034f391732c,8,0,3,1,0,0,0,0,0,3,1,0,1,2,0,3,2,2,2,0
01/01/20 07:41,2ad148d6-6a8f-4c5a-b04a-7ed633302724,15,0,2,5,1,0,0,0,0,1,1,0,2,1,2,3,2,2,1,1
01/01/20 07:43,f04e70f9-30ae-47bb-8661-31c4aa3163ec,13,0,1,3,0,0,0,1,0,2,1,0,3,1,1,3,2,2,2,1
01/01/20 07:47,e9a0091d-b174-428f-b772-e28f772fe1df,8,0,2,2,0,0,0,0,0,1,1,0,2,1,0,3,2,2,2,0
01/01/20 07:47,9a2661f5-ca40-48e6-a8e7-e89b8635d184,18,0,2,3,0,0,0,0,1,2,0,0,2,2,1,3,2,2,0,1
01/01/20 07:50,07b2e8a5-43f6-4973-8fb5-8930b918d264,15,0,3,2,0,0,0,0,0,1,0,0,2,1,1,3,2,2,2,1
01/01/20 07:54,c43b9668-9a0c-4e02-abae-9af4500584d0,8,0,3,5,0,0,0,0,0,2,1,0,3,2,1,3,2,2,2,0
01/01/20 07:55,9509ae12-8afa-45ab-a3de-0130229e582d,16,0,2,5,1,0,0,0,1,0,1,0,0,1,0,2,2,2,0,1
01/01/20 07:58,412cc14f-50ee-49e5-816e-720120f9e7bb,8,0,2,5,1,0,1,1,1,2,1,0,1,1,2,3,2,2,2,0
01/01/20 07:58,0c680519-c4b4-4c79-80b3-fca18b1831ab,7,0,2,5,0,0,0,1,0,0,1,0,2,1,0,0,2,2,2,1
01/01/20 07:58,6a336b30-51d4-4d4f-841d-f53df6991238,6,0,2,0,1,0,0,1,0,2,1,0,0,2,0,3,2,2,2,1
01/01/20 08:01,65b6dd15-a36a-482a-84e0-d35b49384752,4,0,2,3,0,0,0,0,0,1,0,0,1,1,0,2,2,2,2,0
01/01/20 08:03,b82c4820-6e4a-4cf5-a678-e2a5073fc673,16,1,3,6,1,0,0,0,0,3,0,0,1,2,0,1,0,0,2,1
01/01/20 08:06,c999392c-fa42-46fd-8b8a-35821a951765,10,0,3,0,1,0,0,0,1,2,0,0,1,1,1,3,2,2,2,1
01/01/20 08:09,169bf239-0ef6-4e69-afbe-6b25ed8dee75,18,0,3,3,0,0,0,0,0,1,0,0,3,2,2,3,2,2,2,0
01/01/20 08:09,fe3e8fcd-c930-42b6-ae7b-c18513202ebc,1,0,3,2,0,0,0,1,0,2,1,0,1,2,0,3,2,2,2,1
01/01/20 08:13,fdc6b977-556b-4157-95e1-0e3b997ef351,15,0,0,2,0,0,0,0,1,2,0,0,2,1,2,3,2,2,0,1
01/01/20 08:15,acbccd55-832e-430c-9c42-ac7b99bc22cd,15,0,3,6,0,0,0,0,0,2,1,0,3,2,0,3,2,2,2,0
01/01/20 08:16,07b9238c-40a5-4727-b483-f9f5621db924,2,0,2,5,0,0,0,0,0,1,1,0,2,0,0,3,2,2,2,0
01/01/20 08:18,c47955c9-86ff-4b9e-8181-4a2bae370e0c,10,0,2,4,0,0,0,0,0,1,1,1,1,1,1,3,2,2,2,1
01/01/20 08:18,c995e37f-54ea-4db0-b1fb-7937130b08f4,7,0,3,5,0,0,0,1,0,1,1,0,1,1,0,0,2,2,2,0
01/01/20 08:19,3ad55f3d-719e-4e47-951b-531587a8fb05,15,0,3,2,0,0,0,0,0,2,1,0,2,2,2,3,2,2,0,0
01/01/20 08:22,6cc5eb44-ada1-401d-81d0-de9a42cb29c1,4,0,2,3,0,0,0,0,0,1,1,0,3,1,0,0,2,2,2,0
01/01/20 08:23,567adc09-e678-4412-b13e-4ce24fda85b9,8,0,2,6,0,0,1,0,0,1,1,0,2,1,0,3,2,2,2,0
01/01/20 08:23,c8321bc4-06fb-4f2f-b9c1-73b61baed6bc,9,0,3,1,0,0,0,0,1,1,0,0,3,1,1,0,2,2,2,0
01/01/20 08:23,c77d391a-ddf7-4974-8a06-de2549e1beaa,16,0,3,1,0,0,0,0,1,1,0,0,0,2,1,2,2,2,2,0
01/01/20 08:26,f7d193da-64ea-4355-9cd4-d498533f1636,13,0,3,5,0,0,0,0,1,1,1,0,0,1,0,3,2,2,2,1
01/01/20 08:27,d940d009-1af9-4be9-b812-10f23ed2837a,17,0,3,5,0,0,0,0,0,2,1,0,3,2,0,2,2,2,0,1
01/01/20 08:29,bc0e08ad-fdb2-40ef-8aa3-79680ff92b4d,2,0,3,0,0,0,0,1,0,3,1,0,1,1,0,3,2,2,2,1
01/01/20 08:30,59ff9acd-67f7-4817-a61d-7c53537c41a9,8,0,1,7,1,0,0,1,1,2,1,0,2,1,0,3,2,2,2,1
01/01/20 08:33,e8b78f31-f8ab-45cf-8953-fb454410f216,8,0,2,3,0,0,0,1,1,1,1,0,2,1,0,3,2,2,2,0
01/01/20 08:33,d9ad135f-2fb7-43aa-aa2f-b7d054059f49,15,0,1,7,0,0,0,0,0,1,1,0,2,1,0,3,2,2,2,1
01/01/20 08:33,fff7d70d-4c85-4f80-80e3-83df28838877,1,0,1,5,0,0,0,0,1,2,1,0,0,2,0,3,2,2,2,1
01/01/20 08:36,7a098b7f-28d9-4678-9b2e-89f8d4ed417d,14,0,3,4,1,0,1,1,0,2,1,0,0,2,0,2,2,2,2,1
01/01/20 08:40,a91a6f6c-ae9f-47c7-aedf-66252292670b,5,0,2,3,0,0,0,0,0,1,1,0,1,2,0,3,2,2,2,1
01/01/20 08:43,2207af53-c570-4871-8fa0-031686b078b1,8,0,2,2,1,0,1,0,0,0,1,0,1,1,0,3,2,2,2,0
01/01/20 08:44,cd7dece7-4013-4a8e-91f3-0408e9e19627,7,0,2,1,0,0,0,0,1,3,1,0,0,2,0,2,2,2,2,1
01/01/20 08:46,9f4bf1eb-5ca0-4080-b481-e9857329b718,13,0,2,4,0,0,0,0,1,1,1,0,1,1,0,3,2,2,2,0
01/01/20 08:47,784efc6c-e85c-4ba3-98a6-0cb9734f0d96,3,0,3,4,0,0,0,1,1,2,1,0,3,1,0,2,2,2,2,0
01/01/20 08:49,3f23ca4a-18d5-47ef-b8e7-3a45d09f2ed8,9,0,2,2,0,0,0,0,1,3,1,1,2,1,1,1,2,2,1,1
01/01/20 08:53,9c92003b-a57d-4b42-9338-a825735f33ab,9,0,2,4,0,0,0,0,0,2,0,0,1,1,0,0,2,2,0,1
01/01/20 08:53,bfcd87e9-8d9a-4224-b606-ac324c628d7a,1,0,2,4,0,0,0,0,1,2,0,0,2,1,0,3,2,2,2,1
01/01/20 08:55,c9128891-f202-43b4-9db2-60d55ecaa29b,15,0,1,5,0,0,0,1,1,2,0,0,1,1,0,3,2,2,0,0
01/01/20 08:57,07a7b809-4668-4a6a-a031-b8ea38accdf1,4,0,2,3,0,0,0,0,0,2,1,0,3,1,0,2,2,2,2,1
01/01/20 09:00,4f12d0ea-8a50-4bc7-9c2b-92ecf2e01ce7,15,0,3,6,0,0,0,0,0,2,1,0,1,2,0,3,2,2,2,0
01/01/20 09:04,9a37c0df-7bed-426c-9589-f2a93a5c7ced,16,0,0,0,1,0,0,0,0,2,0,0,0,1,1,2,2,2,2,0
01/01/20 09:06,920222dd-48c8-4c5c-bc81-dd253e2d66e0,5,0,1,1,0,0,1,0,1,1,1,0,3,1,1,3,2,2,2,1
01/01/20 09:09,a1b0d215-84b6-4515-931a-774ad6be1bce,1,0,3,7,0,0,0,0,0,2,0,0,3,1,0,3,2,2,2,1
01/01/20 09:11,4e9a6cf8-6755-458a-9239-994888a0dd4c,13,0,3,2,0,0,0,1,0,0,1,0,2,2,0,3,2,2,2,1
01/01/20 09:13,30c7b5b1-e1be-4206-a523-e3b5f3519624,16,0,2,1,0,0,0,0,0,1,1,0,1,1,0,0,2,2,2,1
01/01/20 09:17,05d877fe-00b7-4b54-9378-b68adbf12ffa,12,0,3,2,0,0,1,1,0,2,0,0,2,1,2,3,2,2,2,0
01/01/20 09:21,b65c85c1-a328-448f-96ab-47e5fbcc225d,8,0,2,5,0,0,1,0,0,2,0,0,0,2,2,3,2,2,2,1
01/01/20 09:22,406a137b-9be3-4843-a4ca-7ec118569a70,5,0,3,8,0,0,0,0,0,2,1,0,3,1,0,3,2,2,0,1
01/01/20 09:26,db1c0d1b-6180-4628-be33-4f482662b840,5,0,3,5,0,0,0,0,0,2,0,0,0,1,1,3,2,2,2,1
01/01/20 09:30,7947050a-b7ce-4c21-ab10-757bd0d17048,4,0,3,7,0,0,0,0,1,1,1,0,2,2,0,2,2,2,2,1
01/01/20 09:32,aab2f5e5-de7e-4ac7-af60-c6d973f7a793,8,0,2,5,0,0,0,1,0,1,1,0,3,2,1,3,2,2,0,1
01/01/20 09:35,88cde7ec-1a74-4dd7-a237-39682765d707,16,1,3,6,0,0,0,0,0,3,1,0,1,0,2,0,1,0,2,1
01/01/20 09:38,c77d391a-ddf7-4974-8a06-de2549e1beaa,15,0,3,6,0,0,1,0,0,3,1,0,3,1,0,3,2,2,0,0
01/01/20 09:38,476df451-2ffe-445b-a4b0-f4229a589857,15,0,2,1,1,0,0,0,0,2,1,0,1,1,1,3,2,2,2,0
01/01/20 09:40,4f4e17cd-f7a3-4031-9742-53b65a36859d,16,1,1,6,0,0,0,0,1,1,0,0,1,1,1,2,0,0,2,0
01/01/20 09:43,0c680519-c4b4-4c79-80b3-fca18b1831ab,16,0,2,4,0,0,0,1,1,1,1,0,1,2,0,2,2,2,2,1
01/01/20 09:44,e0bf613d-5087-45db-98ce-df006e2081be,15,0,2,4,0,0,0,1,0,2,0,0,1,2,1,3,2,2,2,0
01/01/20 09:44,5eca75b5-ea09-4482-b1ae-acec828ec2c5,15,0,2,5,0,0,0,0,0,1,1,0,1,1,0,3,2,2,2,0
01/01/20 09:48,6c93e81e-1a84-4e37-8767-b245bf312afc,16,0,3,6,0,0,0,0,1,3,1,0,3,1,1,1,2,2,2,0
01/01/20 09:48,fa9526cc-ef53-4d80-9962-50c05e0b9672,6,0,3,2,0,0,0,1,0,2,1,0,2,2,1,3,2,2,2,0
01/01/20 09:52,d7f48752-aa3b-41ec-9c3e-a90c1e102a2f,17,0,3,7,1,0,0,0,0,1,0,0,0,1,1,2,2,2,2,0
01/01/20 09:54,5cfc4b71-4a5a-4d14-9d3a-22b6b2dbd892,17,0,3,2,0,0,0,1,1,2,1,0,3,2,1,1,2,2,2,1
01/01/20 09:56,2cf7266f-0fc1-4aa4-a639-eeaaf661292d,4,0,3,6,0,0,0,1,0,1,1,0,1,2,0,2,2,2,2,0
01/01/20 09:58,ca962fb1-6f38-476a-a0fd-0c5b2a7645c8,15,0,2,7,0,0,0,0,0,2,1,0,2,2,0,3,2,2,2,1
01/01/20 10:00,f1acb3c4-445c-4b1c-bc16-344c242de3de,16,0,2,2,0,1,0,0,0,0,1,0,0,1,1,1,2,2,2,0
01/01/20 10:03,beb23a56-4096-49b2-a348-3c8bce4ba54e,10,0,3,1,0,0,0,0,1,0,1,0,1,1,0,3,2,2,2,1
01/01/20 10:05,1eea570c-3f02-4b9c-8e4d-24ed42e24df1,9,0,2,1,0,0,0,0,1,2,1,0,2,2,0,2,2,2,0,1
01/01/20 10:06,858058ad-3ec6-427d-b9df-e4de953c14b5,17,0,2,6,0,0,0,0,1,0,1,0,3,1,0,1,2,2,0,0
01/01/20 10:07,9ba266cb-30f6-4394-b4d8-78aa470ef26e,15,0,1,7,0,0,0,1,1,1,1,0,0,1,1,3,2,2,2,0
01/01/20 10:07,bab6bc57-a474-4e2a-a6da-db46429037f9,15,0,2,6,0,0,0,0,1,0,1,0,0,1,0,3,2,2,2,0
01/01/20 10:10,543009fb-d2a1-4b5f-ab9c-c80d898479e9,4,0,2,7,0,0,1,0,0,1,1,0,0,1,0,2,2,2,2,1
01/01/20 10:13,4f27e38e-2df3-418b-b367-e5edb2d273d8,4,0,2,1,0,0,1,1,1,1,1,0,3,1,1,2,2,2,2,0
01/01/20 10:14,5f2eebb8-9722-4acf-9964-76b73e31d0f5,16,0,1,7,0,0,1,1,0,2,1,0,2,2,0,2,2,2,2,1
01/01/20 10:14,679b05d9-2c3c-4a43-80be-720013eb0c9f,5,0,3,0,0,0,0,1,0,3,1,0,2,2,0,3,2,2,2,0
01/01/20 10:18,7c2b37a0-c8ed-45cf-b063-c3596e407c3b,15,0,2,2,0,0,0,1,1,3,1,0,3,2,0,3,2,2,2,0
01/01/20 10:21,3f4eb700-cd92-487d-aaec-a5b5be621c06,5,0,1,7,0,0,0,1,1,0,1,0,0,1,0,3,2,2,2,1
01/01/20 10:22,e9fed113-0077-42e8-8a06-bfda14b9aeb5,15,0,3,7,0,0,0,0,0,3,1,0,0,1,0,3,2,2,0,1
01/01/20 10:22,68a44612-2502-4272-81c1-6bfe369eccef,10,0,2,3,0,0,1,0,1,1,0,0,1,2,0,3,2,2,1,1
01/01/20 10:22,9f4bf1eb-5ca0-4080-b481-e9857329b718,0,0,2,3,0,0,0,0,1,1,1,0,1,1,1,2,2,2,2,1
01/01/20 10:25,44e54611-fc9b-4572-a204-a62231e32c7a,7,0,2,6,0,0,1,0,0,1,1,0,3,2,1,1,2,2,2,1
01/01/20 10:29,602ffd28-54c8-4358-b8d5-49170017d361,3,0,2,3,0,0,0,0,0,2,1,0,0,2,1,0,2,2,2,0
01/01/20 10:32,2066a4ec-3324-4ce4-8db1-03b1dbeaa2d8,16,0,2,2,0,0,0,0,1,1,1,0,1,2,1,2,2,2,2,0
01/01/20 10:33,7373863c-cc7f-45df-ad7d-43b82e3c01f9,1,0,1,1,0,0,0,0,0,0,1,0,2,2,0,3,2,2,2,0
01/01/20 10:36,40452412-bdc3-46bb-90bc-9934f500236d,9,0,3,6,0,0,0,0,0,2,1,0,2,1,2,2,2,2,2,0
01/01/20 10:36,e50e13bd-9dcf-49aa-b4d9-f0f210f1e66b,3,0,2,4,0,1,0,0,0,0,0,0,2,2,2,2,2,2,2,1
01/01/20 10:40,424a3a9b-1027-4f86-9198-196842079137,15,0,2,6,0,0,0,0,0,3,1,0,0,2,1,3,2,2,2,0
01/01/20 10:44,128388d6-e9c7-46ab-9809-f3018051843d,15,0,1,4,0,0,0,0,0,2,0,0,0,2,1,3,2,2,2,0
01/01/20 10:44,a26efd95-79c1-4561-b7d9-67c7063967a8,15,0,1,4,0,0,0,1,0,1,1,0,3,1,0,3,2,2,2,0
01/01/20 10:48,8b42e1fa-f9fe-4a83-9eab-b9b9a7c9408b,15,0,3,7,0,0,1,0,0,3,0,0,2,2,0,3,2,2,2,1
01/01/20 10:50,ac5c216d-38e3-4bd7-9967-e964a4013f84,8,0,2,7,0,0,0,0,0,0,1,0,2,1,0,3,2,2,2,1
01/01/20 10:52,f57114ed-48b3-4aaf-b0f8-b3ed84bbd6fc,15,0,2,5,0,0,1,0,0,2,1,0,2,2,0,3,2,2,2,1
01/01/20 10:54,d7594a51-f2f8-49ee-ae2c-6bd747b9badc,12,1,3,6,0,0,1,1,0,1,1,0,0,2,0,3,1,0,2,0
01/01/20 10:58,9e7c2e53-9ba2-4222-9173-5919edeaf55a,15,0,3,1,0,0,1,1,1,2,1,0,2,1,0,3,2,2,0,0
01/01/20 10:58,7b10e9b3-724a-41bc-a4bc-480b77e7c74b,8,0,3,7,0,0,0,0,1,2,0,0,3,2,0,3,2,2,2,1
01/01/20 10:58,3bd6f600-f38f-49e4-acbf-2334e21c3ae2,9,0,3,2,0,0,0,1,0,2,0,0,0,1,1,2,2,2,2,0
01/01/20 11:02,793010c7-024a-4152-96a6-ae8b8be64f8d,14,0,2,3,1,0,1,0,0,1,1,0,2,2,1,0,2,2,2,1
01/01/20 11:05,616c973f-c219-498a-89ef-45327b779c87,15,0,2,4,1,0,0,1,1,1,1,0,2,1,0,3,2,2,2,1
01/01/20 11:05,e1f3e002-839c-44e4-b666-76e6cba934f1,12,1,2,6,1,0,0,0,0,2,0,0,2,0,0,3,0,0,2,1
01/01/20 11:09,587d5773-4b0a-43f4-ae21-224ad38e3bf9,2,0,3,6,0,0,0,1,0,2,0,0,2,1,0,3,2,2,2,1
01/01/20 11:10,9dbf8fcc-cfc0-42fa-a555-e73497c97e74,15,0,2,6,1,0,1,0,1,2,0,0,1,0,0,3,2,2,2,0
01/01/20 11:14,c9efae81-aa8c-46e0-a288-ea84d967d077,12,0,3,4,0,0,0,0,0,2,1,0,0,1,1,3,2,2,2,0
01/01/20 11:16,77834e17-ddf5-4d24-9127-0a39dd09b2c8,2,0,3,7,0,0,0,0,0,1,1,0,0,1,0,3,2,2,2,1
01/01/20 11:18,cf53864f-3877-4945-b19c-49dacf355e68,4,0,3,3,0,0,0,0,0,1,1,0,2,1,0,0,2,2,0,0
01/01/20 11:22,0bdb4229-8b97-47bb-b995-cbabc1fa932d,5,0,2,0,0,0,0,0,0,2,0,0,3,1,0,3,2,2,2,1
01/01/20 11:24,d8a16299-b154-4efe-b4b4-091d2223b92a,15,0,3,4,0,0,0,1,0,1,0,0,3,1,0,3,2,2,2,1
